jp,0-kara)/archives/137 20230330081524 {"url": "https://www.0-kara.jp/archives/137", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "R7L5OR7IRI4MCFWXGDXVXBYQ5Z5VLGWU", "length": "45413", "offset": "704081489", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296949107.48/warc/CC-MAIN-20230330070451-20230330100451-00571.warc.gz", "charset": "UTF-8", "languages": "jpn"}
jp,0-kara)/archives/141 20230330082304 {"url": "https://www.0-kara.jp/archives/141", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "3OVWL53HT2BFIY4FSIC2JR7SU24FR2XF", "length": "51999", "offset": "695776157", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296949107.48/warc/CC-MAIN-20230330070451-20230330100451-00596.warc.gz", "charset": "UTF-8", "languages": "jpn"}
jp,0-kara)/archives/147 20230330070524 {"url": "https://www.0-kara.jp/archives/147", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "2YTBHV3SPQJX32QOQNXEXJYPNFZFARK3", "length": "46834", "offset": "711399275", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296949107.48/warc/CC-MAIN-20230330070451-20230330100451-00602.warc.gz", "charset": "UTF-8", "languages": "jpn"}
jp,0-kara)/archives/153 20230330081934 {"url": "https://www.0-kara.jp/archives/153", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "F7OMMRGOQGKFWBHBST65Q4MV5SZJP2UY", "length": "44125", "offset": "693502911", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296949107.48/warc/CC-MAIN-20230330070451-20230330100451-00629.warc.gz", "charset": "UTF-8", "languages": "jpn"}
jp,0-kara)/archives/159 20230330091141 {"url": "https://www.0-kara.jp/archives/159", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "RY5GCTHBBHQBUXVFFCTHHQG4CL3Q7TMW", "length": "47471", "offset": "700583154", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296949107.48/warc/CC-MAIN-20230330070451-20230330100451-00635.warc.gz", "charset": "UTF-8", "languages": "jpn"}
jp,0-kara)/archives/163 20230330071114 {"url": "https://www.0-kara.jp/archives/163", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "OW37MHVIZ66A2PZ5BGNINCPEGC2Q4YPO", "length": "43300", "offset": "695885486", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296949107.48/warc/CC-MAIN-20230330070451-20230330100451-00660.warc.gz", "charset": "UTF-8", "languages": "jpn"}
jp,0-kara)/archives/167 20230330091254 {"url": "https://www.0-kara.jp/archives/167", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "EIAUMKMK5M4TVGPXQO4OFQZJCYZSV6WT", "length": "52299", "offset": "708671240", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296949107.48/warc/CC-MAIN-20230330070451-20230330100451-00664.warc.gz", "charset": "UTF-8", "languages": "jpn"}
jp,0-kara)/archives/173 20230330081712 {"url": "https://www.0-kara.jp/archives/173", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "PYD7ZXKQUKSL4ORHLYVH7FGNIUTA44UR", "length": "45979", "offset": "697077884", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296949107.48/warc/CC-MAIN-20230330070451-20230330100451-00691.warc.gz", "charset": "UTF-8", "languages": "jpn"}
jp,0-kara)/archives/179 20230330090918 {"url": "https://www.0-kara.jp/archives/179", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "JCNIQBH6ZFOW5MFGRDGEFASCUTMHQRI4", "length": "44947", "offset": "681570698", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296949107.48/warc/CC-MAIN-20230330070451-20230330100451-00697.warc.gz", "charset": "UTF-8", "languages": "jpn"}
jp,0-kara)/archives/186 20230330084414 {"url": "https://www.0-kara.jp/archives/186", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "K6CQJJ4F7DT34TW2D2HLZD5ZVYCC4JY2", "length": "46015", "offset": "694777886", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296949107.48/warc/CC-MAIN-20230330070451-20230330100451-00725.warc.gz", "charset": "UTF-8", "languages": "jpn"}
jp,0-kara)/archives/192 20230330074203 {"url": "https://www.0-kara.jp/archives/192", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "YXY2BGFLYJURUEW6H7GXDNPSXAON7SZL", "length": "44205", "offset": "699250338", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296949107.48/warc/CC-MAIN-20230330070451-20230330100451-00752.warc.gz", "charset": "UTF-8", "languages": "jpn"}
jp,0-kara)/archives/196 20230330073506 {"url": "https://www.0-kara.jp/archives/196", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "Q7O4XZYOUCPWQ2HRMRNAS3HZ3IOGTIZO", "length": "45209", "offset": "706303852", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296949107.48/warc/CC-MAIN-20230330070451-20230330100451-00756.warc.gz", "charset": "UTF-8", "languages": "jpn"}
jp,0-kara)/archives/201 20230330072209 {"url": "https://www.0-kara.jp/archives/201", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "ZRZ6BAUE5QMMAAQ4YBZYCYMBDVMQSV7N", "length": "47094", "offset": "695564555", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296949107.48/warc/CC-MAIN-20230330070451-20230330100451-00633.warc.gz", "charset": "UTF-8", "languages": "jpn"}
jp,0-kara)/archives/204 20230330085751 {"url": "https://www.0-kara.jp/archives/204", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "ENH2SKFVDB5YDO7KCKXNPT75DZHKQA3W", "length": "46261", "offset": "704002630", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296949107.48/warc/CC-MAIN-20230330070451-20230330100451-00636.warc.gz", "charset": "UTF-8", "languages": "jpn"}
jp,0-kara)/archives/209 20230330071245 {"url": "https://www.0-kara.jp/archives/209", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "BODBZI7GYW6WLGIEEYIHF7ARVDKT6LDC", "length": "46284", "offset": "689695706", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296949107.48/warc/CC-MAIN-20230330070451-20230330100451-00641.warc.gz", "charset": "UTF-8", "languages": "jpn"}
jp,0-kara)/archives/214 20230330075159 {"url": "https://www.0-kara.jp/archives/214", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "RZEN6N7EMKCLW2XRDMTS74PC3NUSHITU", "length": "48737", "offset": "698924103", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296949107.48/warc/CC-MAIN-20230330070451-20230330100451-00667.warc.gz", "charset": "UTF-8", "languages": "jpn"}
jp,0-kara)/archives/219 20230330081856 {"url": "https://www.0-kara.jp/archives/219", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "RK2B23PXECAXWC6QND4YRVS7LTC2Q7SV", "length": "47573", "offset": "701445677", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296949107.48/warc/CC-MAIN-20230330070451-20230330100451-00672.warc.gz", "charset": "UTF-8", "languages": "jpn"}
jp,0-kara)/archives/224 20230330085534 {"url": "https://www.0-kara.jp/archives/224", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "YTAABXVEYIIVY6H5DX4ZQRBAXFDZ54OU", "length": "47257", "offset": "691227248", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296949107.48/warc/CC-MAIN-20230330070451-20230330100451-00698.warc.gz", "charset": "UTF-8", "languages": "jpn"}
jp,0-kara)/archives/author/masuda_aws6r3zg 20230330091331 {"url": "https://www.0-kara.jp/archives/author/masuda_aws6r3zg", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "J4SWASCN6GOYKQ452CLJKSMQ2NPLA53Y", "length": "18968", "offset": "698095252", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296949107.48/warc/CC-MAIN-20230330070451-20230330100451-00201.warc.gz", "charset": "UTF-8", "languages": "jpn"}
jp,0-kara)/archives/category/kosyunyu 20230330081331 {"url": "https://www.0-kara.jp/archives/category/kosyunyu", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "Q76ICYRJNZKMNE54XSHZJ3CRTXY3JBWO", "length": "18755", "offset": "682428379", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296949107.48/warc/CC-MAIN-20230330070451-20230330100451-00246.warc.gz", "charset": "UTF-8", "languages": "jpn"}
jp,0-kara)/page/1 20230330074931 {"url": "https://www.0-kara.jp/page/1", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "CMNFJLO3K6HZPQDVOT3R6FDGDLYSE2UX", "length": "18859", "offset": "683560749", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296949107.48/warc/CC-MAIN-20230330070451-20230330100451-00309.warc.gz", "charset": "UTF-8", "languages": "jpn"}
jp,0-kara)/page/2 20230330074114 {"url": "https://www.0-kara.jp/page/2", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "EWZIYMXKI4O3V56QHVD5U4PH5ARTQXSQ", "length": "18518", "offset": "712357697", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296949107.48/warc/CC-MAIN-20230330070451-20230330100451-00310.warc.gz", "charset": "UTF-8", "languages": "jpn"}
jp,0-kara)/page/3 20230330073220 {"url": "https://www.0-kara.jp/page/3", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "Q4GXEWFABQ7R7OLMWZ6CVSNCKCLPAEGR", "length": "18661", "offset": "688662838", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296949107.48/warc/CC-MAIN-20230330070451-20230330100451-00311.warc.gz", "charset": "UTF-8", "languages": "jpn"}
jp,0-kara)/robots.txt 20230330070524 {"url": "https://www.0-kara.jp/robots.txt", "mime": "text/plain", "mime-detected": "text/x-robots", "status": "200", "digest": "JQUTNWVSLRQQ3NWQMAXDO4LCG6CKH7US", "length": "641", "offset": "1150012", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296949107.48/robotstxt/CC-MAIN-20230330070451-20230330100451-00687.warc.gz"}
jp,0-web)/ 20230329065244 {"url": "https://www.0-web.jp/", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "NENTV3SMKJXWLZVMS37MUFNPUFLOG3QP", "length": "1211", "offset": "694897327", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296948951.4/warc/CC-MAIN-20230329054547-20230329084547-00331.warc.gz", "charset": "UTF-8", "languages": "eng"}
jp,0-web)/2022/01 20230329075206 {"url": "https://www.0-web.jp/2022/01/", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "ILVZRRLETN6UYNYMB6NERPZK5A6ATRDE", "length": "1217", "offset": "684147496", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296948951.4/warc/CC-MAIN-20230329054547-20230329084547-00360.warc.gz", "charset": "UTF-8", "languages": "eng"}
jp,0-web)/2022/02 20230329074430 {"url": "https://www.0-web.jp/2022/02/", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "KR6MSL3ZDPQXRT57AHGJ5TAWVXUPWM2O", "length": "1216", "offset": "684559894", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296948951.4/warc/CC-MAIN-20230329054547-20230329084547-00391.warc.gz", "charset": "UTF-8", "languages": "eng"}
jp,0-web)/category/%e3%83%87%e3%82%b9%e3%82%af%e3%83%a9%e3%82%a4%e3%83%88 20230329062933 {"url": "https://www.0-web.jp/category/%E3%83%87%E3%82%B9%E3%82%AF%E3%83%A9%E3%82%A4%E3%83%88/", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "IVW2OIXC4E3763IYWU42H5NY63JQXM72", "length": "1249", "offset": "698499593", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296948951.4/warc/CC-MAIN-20230329054547-20230329084547-00594.warc.gz", "charset": "UTF-8", "languages": "eng"}
jp,0-web)/crossbike 20230329055959 {"url": "https://www.0-web.jp/crossbike/", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "R7LSVMXTOREO3LCSXFWN6DMBHIINXLZ4", "length": "1218", "offset": "697281667", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296948951.4/warc/CC-MAIN-20230329054547-20230329084547-00441.warc.gz", "charset": "UTF-8", "languages": "eng"}
jp,0-web)/desklight 20230329074248 {"url": "https://www.0-web.jp/desklight/", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "UHOQZOZM73UXHEVPTDWE2GR6VOAJW7K7", "length": "1220", "offset": "703659036", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296948951.4/warc/CC-MAIN-20230329054547-20230329084547-00509.warc.gz", "charset": "UTF-8", "languages": "eng"}
jp,0-web)/duorest 20230329072611 {"url": "https://www.0-web.jp/duorest/", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "J5RILU3KPT3JISN2GXY6AJPZS6RSPRO6", "length": "1211", "offset": "682044574", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296948951.4/warc/CC-MAIN-20230329054547-20230329084547-00072.warc.gz", "charset": "UTF-8", "languages": "eng"}
jp,0-web)/moriginki/item.php?id=98 20230329062449 {"url": "https://www.0-web.jp/moriginki/item.php?id=98", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "OGJ22FJKNCYYQDNUPAZUYEYBP2PYT6RE", "length": "1229", "offset": "690816922", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296948951.4/warc/CC-MAIN-20230329054547-20230329084547-00264.warc.gz", "charset": "UTF-8", "languages": "eng"}
jp,000)/ 20230401044114 {"url": "https://000.jp/", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "3JYIBBHLZ2ULDSQWUGAYRPNZTLKRWE3I", "length": "3014", "offset": "105197550", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296949701.0/warc/CC-MAIN-20230401032604-20230401062604-00155.warc.gz", "charset": "UTF-8", "languages": "jpn,eng"}
jp,000)/img_00001.html 20230401044039 {"url": "https://000.jp/img_00001.html", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "NIUJC5FVNFUYX7SMVSARPYUMIVL56I4Z", "length": "1202", "offset": "99780665", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296949701.0/warc/CC-MAIN-20230401032604-20230401062604-00671.warc.gz", "charset": "Shift_JIS", "languages": "eng,jpn"}
jp,000)/img_00002.html 20230401043812 {"url": "https://000.jp/img_00002.html", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "UY6FYUGJTJOL54WWW6ADMXRSCXDCT6NE", "length": "1202", "offset": "96117710", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296949701.0/warc/CC-MAIN-20230401032604-20230401062604-00222.warc.gz", "charset": "Shift_JIS", "languages": "jpn"}
jp,000)/img_00003.html 20230401043619 {"url": "https://000.jp/img_00003.html", "mime": "text/html", "mime-detected": "text/html", "status": "200", "digest": "OCKHIRKJDEHEHXPXWA2KKESQOA363MT6", "length": "1171", "offset": "106636322", "filename": "crawl-data/CC-MAIN-2023-14/segments/1679296949701.0/warc/CC-MAIN-20230401032604-20230401062604-00573.warc.gz", "charset": "Shift_JIS", "languages": "jpn"}
